step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg
122,24.460,-3.179,1.978,-0.000,-0.800,12,-3.354,0.654,1.335,-97.544
122,24.460,-3.179,1.978,-0.000,-0.800,13,4.060,-0.743,7.733,-20.605
122,24.460,-3.179,1.978,-0.000,-0.800,14,0.556,-3.532,6.657,-55.868
123,24.663,-3.117,1.830,0.306,-0.739,0,0.575,-1.395,4.902,-41.140
123,24.663,-3.117,1.830,0.306,-0.739,1,-4.851,-3.083,5.210,-109.435
123,24.663,-3.117,1.830,0.306,-0.739,2,1.064,4.620,5.027,33.705
123,24.663,-3.117,1.830,0.306,-0.739,3,2.396,-2.147,6.798,-35.801
123,24.663,-3.117,1.830,0.306,-0.739,4,1.602,-2.751,6.578,-44.147
123,24.663,-3.117,1.830,0.306,-0.739,5,1.477,-0.006,4.947,-21.783
123,24.663,-3.117,1.830,0.306,-0.739,6,-3.536,0.577,1.321,-108.491
123,24.663,-3.117,1.830,0.306,-0.739,7,-2.587,0.724,1.227,-64.394
123,24.663,-3.117,1.830,0.306,-0.739,8,3.787,2.491,6.936,5.463
123,24.663,-3.117,1.830,0.306,-0.739,9,-0.520,3.159,2.918,27.095
123,24.663,-3.117,1.830,0.306,-0.739,10,1.074,1.796,4.192,-0.473
123,24.663,-3.117,1.830,0.306,-0.739,11,-0.839,0.118,2.850,-36.923
123,24.663,-3.117,1.830,0.306,-0.739,12,-3.286,0.590,1.251,-97.737
123,24.663,-3.117,1.830,0.306,-0.739,13,4.164,-0.744,7.723,-19.471
123,24.663,-3.117,1.830,0.306,-0.739,14,0.551,-3.424,6.408,-55.080
124,24.865,-3.056,1.682,0.306,-0.739,0,0.676,-1.409,4.846,-39.634
124,24.865,-3.056,1.682,0.306,-0.739,1,-4.777,-3.131,5.111,-109.670
124,24.865,-3.056,1.682,0.306,-0.739,2,1.087,4.571,5.051,34.885
124,24.865,-3.056,1.682,0.306,-0.739,3,2.368,-2.166,6.650,-35.357
124,24.865,-3.056,1.682,0.306,-0.739,4,1.575,-2.816,6.456,-44.164
124,24.865,-3.056,1.682,0.306,-0.739,5,1.515,0.012,4.867,-20.077
124,24.865,-3.056,1.682,0.306,-0.739,6,-3.524,0.628,1.153,-113.955
124,24.865,-3.056,1.682,0.306,-0.739,7,-2.571,0.776,1.028,-61.845
124,24.865,-3.056,1.682,0.306,-0.739,8,3.796,2.546,6.906,7.180
124,24.865,-3.056,1.682,0.306,-0.739,9,-0.487,3.208,2.988,30.711
124,24.865,-3.056,1.682,0.306,-0.739,10,1.023,1.855,4.083,2.421
124,24.865,-3.056,1.682,0.306,-0.739,11,-0.803,0.134,2.734,-34.502
124,24.865,-3.056,1.682,0.306,-0.739,12,-3.218,0.527,1.167,-97.959
124,24.865,-3.056,1.682,0.306,-0.739,13,4.131,-0.834,7.615,-19.297
124,24.865,-3.056,1.682,0.306,-0.739,14,0.545,-3.316,6.161,-54.229
125,25.063,-2.995,1.535,0.306,-0.739,0,0.777,-1.423,4.793,-38.093
125,25.063,-2.995,1.535,0.306,-0.739,1,-4.702,-3.178,5.012,-109.914
125,25.063,-2.995,1.535,0.306,-0.739,2,1.110,4.523,5.078,36.053
125,25.063,-2.995,1.535,0.306,-0.739,3,2.339,-2.185,6.503,-34.894
125,25.063,-2.995,1.535,0.306,-0.739,4,1.573,-2.817,6.309,-43.613
125,25.063,-2.995,1.535,0.306,-0.739,5,1.552,0.029,4.790,-18.315
125,25.063,-2.995,1.535,0.306,-0.739,6,-3.598,0.709,1.023,-126.117
125,25.063,-2.995,1.535,0.306,-0.739,7,-2.556,0.829,0.831,-58.079
125,25.063,-2.995,1.535,0.306,-0.739,8,3.805,2.601,6.883,8.910
125,25.063,-2.995,1.535,0.306,-0.739,9,-0.455,3.257,3.069,34.150
125,25.063,-2.995,1.535,0.306,-0.739,10,0.971,1.914,3.984,5.466
125,25.063,-2.995,1.535,0.306,-0.739,11,-0.768,0.150,2.622,-31.871
125,25.063,-2.995,1.535,0.306,-0.739,12,-3.150,0.463,1.083,-98.214
125,25.063,-2.995,1.535,0.306,-0.739,13,4.098,-0.924,7.507,-19.119
125,25.063,-2.995,1.535,0.306,-0.739,14,0.540,-3.209,5.915,-53.307
126,25.271,-2.934,1.387,0.306,-0.739,0,0.879,-1.436,4.744,-36.520
126,25.271,-2.934,1.387,0.306,-0.739,1,-4.628,-3.225,4.913,-110.167
126,25.271,-2.934,1.387,0.306,-0.739,2,1.133,4.475,5.106,37.208
126,25.271,-2.934,1.387,0.306,-0.739,3,2.433,-2.120,6.411,-33.166
126,25.271,-2.934,1.387,0.306,-0.739,4,1.571,-2.819,6.163,-43.035
126,25.271,-2.934,1.387,0.306,-0.739,5,1.590,0.047,4.718,-16.498
126,25.271,-2.934,1.387,0.306,-0.739,6,-3.671,0.789,0.949,-140.951
126,25.271,-2.934,1.387,0.306,-0.739,7,-2.540,0.882,0.640,-52.028
126,25.271,-2.934,1.387,0.306,-0.739,8,3.814,2.656,6.866,10.651
126,25.271,-2.934,1.387,0.306,-0.739,9,-0.423,3.306,3.161,37.400
126,25.271,-2.934,1.387,0.306,-0.739,10,0.919,1.973,3.897,8.656
126,25.271,-2.934,1.387,0.306,-0.739,11,-0.732,0.166,2.517,-29.013
126,25.271,-2.934,1.387,0.306,-0.739,12,-3.082,0.399,0.999,-98.513
126,25.271,-2.934,1.387,0.306,-0.739,13,4.065,-1.014,7.399,-18.935
126,25.271,-2.934,1.387,0.306,-0.739,14,0.534,-3.101,5.671,-52.306
127,25.473,-2.934,1.273,-0.000,-0.571,0,0.980,-1.450,4.768,-34.826
127,25.473,-2.934,1.273,-0.000,-0.571,1,-4.553,-3.273,4.825,-109.610
127,25.473,-2.934,1.273,-0.000,-0.571,2,1.156,4.426,5.165,37.635
127,25.473,-2.934,1.273,-0.000,-0.571,3,2.527,-2.055,6.395,-31.362
127,25.473,-2.934,1.273,-0.000,-0.571,4,1.570,-2.821,6.086,-42.274
127,25.473,-2.934,1.273,-0.000,-0.571,5,1.628,0.064,4.719,-14.834
127,25.473,-2.934,1.273,-0.000,-0.571,6,-3.744,0.869,0.905,-153.520
127,25.473,-2.934,1.273,-0.000,-0.571,7,-2.465,0.863,0.622,-41.176
127,25.473,-2.934,1.273,-0.000,-0.571,8,3.822,2.711,6.907,12.017
127,25.473,-2.934,1.273,-0.000,-0.571,9,-0.391,3.355,3.287,39.318
127,25.473,-2.934,1.273,-0.000,-0.571,10,0.867,2.033,3.876,11.306
127,25.473,-2.934,1.273,-0.000,-0.571,11,-0.697,0.182,2.489,-25.996
127,25.473,-2.934,1.273,-0.000,-0.571,12,-3.013,0.335,0.941,-94.862
127,25.473,-2.934,1.273,-0.000,-0.571,13,4.032,-1.104,7.360,-18.842
127,25.473,-2.934,1.273,-0.000,-0.571,14,0.528,-2.993,5.494,-50.937
128,25.673,-2.872,1.125,0.306,-0.739,0,1.082,-1.464,4.726,-33.213
128,25.673,-2.872,1.125,0.306,-0.739,1,-4.479,-3.320,4.726,-109.867
128,25.673,-2.872,1.125,0.306,-0.739,2,1.179,4.378,5.196,38.762
128,25.673,-2.872,1.125,0.306,-0.739,3,2.621,-1.991,6.315,-29.558
128,25.673,-2.872,1.125,0.306,-0.739,4,1.568,-2.823,5.941,-41.642
128,25.673,-2.872,1.125,0.306,-0.739,5,1.666,0.082,4.657,-12.941
128,25.673,-2.872,1.125,0.306,-0.739,6,-3.817,0.949,0.961,-169.467
128,25.673,-2.872,1.125,0.306,-0.739,7,-2.391,0.844,0.558,-30.271
128,25.673,-2.872,1.125,0.306,-0.739,8,3.831,2.766,6.901,13.755
128,25.673,-2.872,1.125,0.306,-0.739,9,-0.358,3.405,3.394,42.200
128,25.673,-2.872,1.125,0.306,-0.739,10,0.816,2.092,3.813,14.692
128,25.673,-2.872,1.125,0.306,-0.739,11,-0.661,0.198,2.398,-22.747
128,25.673,-2.872,1.125,0.306,-0.739,12,-2.945,0.272,0.856,-94.881
128,25.673,-2.872,1.125,0.306,-0.739,13,3.998,-1.194,7.252,-18.650
128,25.673,-2.872,1.125,0.306,-0.739,14,0.523,-2.885,5.255,-49.747
129,25.873,-2.811,0.977,0.306,-0.739,0,1.183,-1.478,4.689,-31.574
129,25.873,-2.811,0.977,0.306,-0.739,1,-4.404,-3.368,4.628,-110.136
129,25.873,-2.811,0.977,0.306,-0.739,2,1.202,4.330,5.230,39.875
129,25.873,-2.811,0.977,0.306,-0.739,3,2.715,-1.926,6.242,-27.711
129,25.873,-2.811,0.977,0.306,-0.739,4,1.566,-2.825,5.798,-40.978
129,25.873,-2.811,0.977,0.306,-0.739,5,1.704,0.100,4.600,-10.998
129,25.873,-2.811,0.977,0.306,-0.739,6,-3.891,1.029,1.081,177.223
129,25.873,-2.811,0.977,0.306,-0.739,7,-2.364,0.904,0.453,-9.285
129,25.873,-2.811,0.977,0.306,-0.739,8,3.840,2.821,6.902,15.495
129,25.873,-2.811,0.977,0.306,-0.739,9,-0.326,3.454,3.508,44.901
129,25.873,-2.811,0.977,0.306,-0.739,10,0.764,2.151,3.763,18.180
129,25.873,-2.811,0.977,0.306,-0.739,11,-0.626,0.214,2.315,-19.253
129,25.873,-2.811,0.977,0.306,-0.739,12,-3.018,0.284,0.723,-106.604
129,25.873,-2.811,0.977,0.306,-0.739,13,3.965,-1.284,7.144,-18.453
129,25.873,-2.811,0.977,0.306,-0.739,14,0.517,-2.778,5.018,-48.443
130,26.071,-2.811,0.817,-0.000,-0.800,0,1.285,-1.492,4.702,-29.408
130,26.071,-2.811,0.817,-0.000,-0.800,1,-4.330,-3.415,4.496,-109.739
130,26.071,-2.811,0.817,-0.000,-0.800,2,1.225,4.281,5.319,40.639
130,26.071,-2.811,0.817,-0.000,-0.800,3,2.809,-1.861,6.225,-25.475
130,26.071,-2.811,0.817,-0.000,-0.800,4,1.564,-2.827,5.694,-39.789
130,26.071,-2.811,0.817,-0.000,-0.800,5,1.742,0.117,4.606,-8.740
130,26.071,-2.811,0.817,-0.000,-0.800,6,-3.964,1.110,1.189,165.757
130,26.071,-2.811,0.817,-0.000,-0.800,7,-2.467,0.889,0.351,11.762
130,26.071,-2.811,0.817,-0.000,-0.800,8,3.848,2.876,6.971,17.180
130,26.071,-2.811,0.817,-0.000,-0.800,9,-0.216,3.497,3.731,45.920
130,26.071,-2.811,0.817,-0.000,-0.800,10,0.712,2.210,3.789,21.576
130,26.071,-2.811,0.817,-0.000,-0.800,11,-0.590,0.230,2.297,-14.814
130,26.071,-2.811,0.817,-0.000,-0.800,12,-3.090,0.297,0.590,-118.222
130,26.071,-2.811,0.817,-0.000,-0.800,13,3.932,-1.374,7.090,-18.002
130,26.071,-2.811,0.817,-0.000,-0.800,14,0.512,-2.670,4.817,-46.380
131,26.257,-2.811,0.657,-0.000,-0.800,0,1.386,-1.505,4.722,-27.258
131,26.257,-2.811,0.657,-0.000,-0.800,1,-4.255,-3.463,4.365,-109.318
131,26.257,-2.811,0.657,-0.000,-0.800,2,1.248,4.233,5.410,41.378
131,26.257,-2.811,0.657,-0.000,-0.800,3,2.903,-1.796,6.218,-23.230
131,26.257,-2.811,0.657,-0.000,-0.800,4,1.562,-2.829,5.593,-38.556
131,26.257,-2.811,0.657,-0.000,-0.800,5,1.780,0.135,4.620,-6.492
131,26.257,-2.811,0.657,-0.000,-0.800,6,-4.037,1.190,1.336,156.508
131,26.257,-2.811,0.657,-0.000,-0.800,7,-2.571,0.873,0.324,41.959
131,26.257,-2.811,0.657,-0.000,-0.800,8,3.857,2.931,7.046,18.830
131,26.257,-2.811,0.657,-0.000,-0.800,9,-0.106,3.541,3.954,46.824
131,26.257,-2.811,0.657,-0.000,-0.800,10,0.661,2.270,3.828,24.914
131,26.257,-2.811,0.657,-0.000,-0.800,11,-0.555,0.246,2.294,-10.334
131,26.257,-2.811,0.657,-0.000,-0.800,12,-3.163,0.310,0.494,-135.363
131,26.257,-2.811,0.657,-0.000,-0.800,13,3.899,-1.464,7.037,-17.543
131,26.257,-2.811,0.657,-0.000,-0.800,14,0.506,-2.562,4.623,-44.140
132,26.467,-2.750,0.509,0.306,-0.739,0,1.488,-1.519,4.698,-25.580
132,26.467,-2.750,0.509,0.306,-0.739,1,-4.181,-3.510,4.266,-109.596
132,26.467,-2.750,0.509,0.306,-0.739,2,1.271,4.185,5.448,42.430
132,26.467,-2.750,0.509,0.306,-0.739,3,2.997,-1.731,6.168,-21.294
132,26.467,-2.750,0.509,0.306,-0.739,4,1.560,-2.831,5.453,-37.770
132,26.467,-2.750,0.509,0.306,-0.739,5,1.817,0.152,4.581,-4.470
132,26.467,-2.750,0.509,0.306,-0.739,6,-4.110,1.270,1.558,150.781
132,26.467,-2.750,0.509,0.306,-0.739,7,-2.674,0.858,0.357,77.700
132,26.467,-2.750,0.509,0.306,-0.739,8,3.866,2.986,7.064,20.525
132,26.467,-2.750,0.509,0.306,-0.739,9,0.005,3.584,4.128,48.145
132,26.467,-2.750,0.509,0.306,-0.739,10,0.609,2.329,3.820,28.447
132,26.467,-2.750,0.509,0.306,-0.739,11,-0.519,0.261,2.245,-6.337
132,26.467,-2.750,0.509,0.306,-0.739,12,-3.235,0.323,0.520,-158.985
132,26.467,-2.750,0.509,0.306,-0.739,13,3.866,-1.554,6.930,-17.323
132,26.467,-2.750,0.509,0.306,-0.739,14,0.500,-2.454,4.399,-42.357
133,26.662,-2.689,0.361,0.306,-0.739,0,1.589,-1.533,4.678,-23.887
133,26.662,-2.689,0.361,0.306,-0.739,1,-4.106,-3.557,4.167,-109.887
133,26.662,-2.689,0.361,0.306,-0.739,2,1.294,4.137,5.488,43.466
133,26.662,-2.689,0.361,0.306,-0.739,3,3.091,-1.666,6.125,-19.327
133,26.662,-2.689,0.361,0.306,-0.739,4,1.558,-2.833,5.314,-36.943
133,26.662,-2.689,0.361,0.306,-0.739,5,1.855,0.170,4.548,-2.415
133,26.662,-2.689,0.361,0.306,-0.739,6,-4.141,1.277,1.717,147.771
133,26.662,-2.689,0.361,0.306,-0.739,7,-2.671,0.866,0.505,88.000
133,26.662,-2.689,0.361,0.306,-0.739,8,3.875,3.041,7.089,22.209
133,26.662,-2.689,0.361,0.306,-0.739,9,0.115,3.628,4.304,49.359
133,26.662,-2.689,0.361,0.306,-0.739,10,0.557,2.388,3.827,31.981
133,26.662,-2.689,0.361,0.306,-0.739,11,-0.483,0.277,2.207,-2.181
133,26.662,-2.689,0.361,0.306,-0.739,12,-3.308,0.336,0.619,-177.620
133,26.662,-2.689,0.361,0.306,-0.739,13,3.833,-1.644,6.823,-17.095
133,26.662,-2.689,0.361,0.306,-0.739,14,0.495,-2.347,4.180,-40.385
134,26.861,-2.689,0.247,-0.000,-0.571,0,1.690,-1.568,4.740,-22.519
134,26.861,-2.689,0.247,-0.000,-0.571,1,-4.133,-3.594,4.103,-110.600
134,26.861,-2.689,0.247,-0.000,-0.571,2,1.317,4.088,5.550,43.796
134,26.861,-2.689,0.247,-0.000,-0.571,3,3.185,-1.601,6.158,-17.465
134,26.861,-2.689,0.247,-0.000,-0.571,4,1.556,-2.916,5.293,-36.693
134,26.861,-2.689,0.247,-0.000,-0.571,5,1.893,0.187,4.582,-0.750
134,26.861,-2.689,0.247,-0.000,-0.571,6,-4.172,1.284,1.809,145.047
134,26.861,-2.689,0.247,-0.000,-0.571,7,-2.668,0.874,0.627,88.134
134,26.861,-2.689,0.247,-0.000,-0.571,8,3.883,3.096,7.163,23.436
134,26.861,-2.689,0.247,-0.000,-0.571,9,0.225,3.671,4.496,49.602
134,26.861,-2.689,0.247,-0.000,-0.571,10,0.505,2.447,3.878,34.559
134,26.861,-2.689,0.247,-0.000,-0.571,11,-0.448,0.293,2.241,1.177
134,26.861,-2.689,0.247,-0.000,-0.571,12,-3.380,0.348,0.699,171.669
134,26.861,-2.689,0.247,-0.000,-0.571,13,3.799,-1.734,6.784,-16.983
134,26.861,-2.689,0.247,-0.000,-0.571,14,0.489,-2.239,4.035,-38.036
135,27.063,-2.689,0.087,-0.000,-0.800,0,1.791,-1.603,4.788,-20.676
135,27.063,-2.689,0.087,-0.000,-0.800,1,-4.159,-3.630,3.998,-111.574
135,27.063,-2.689,0.087,-0.000,-0.800,2,1.340,4.040,5.644,44.453
135,27.063,-2.689,0.087,-0.000,-0.800,3,3.279,-1.536,6.185,-15.215
135,27.063,-2.689,0.087,-0.000,-0.800,4,1.553,-2.999,5.245,-36.038
135,27.063,-2.689,0.087,-0.000,-0.800,5,1.931,0.205,4.621,1.457
135,27.063,-2.689,0.087,-0.000,-0.800,6,-4.252,1.277,1.965,142.736
135,27.063,-2.689,0.087,-0.000,-0.800,7,-2.666,0.882,0.796,88.327
135,27.063,-2.689,0.087,-0.000,-0.800,8,3.892,3.151,7.259,24.966
135,27.063,-2.689,0.087,-0.000,-0.800,9,0.335,3.715,4.722,50.183
135,27.063,-2.689,0.087,-0.000,-0.800,10,0.454,2.507,3.966,37.593
135,27.063,-2.689,0.087,-0.000,-0.800,11,-0.412,0.309,2.287,5.569
135,27.063,-2.689,0.087,-0.000,-0.800,12,-3.452,0.361,0.811,160.259
135,27.063,-2.689,0.087,-0.000,-0.800,13,3.766,-1.824,6.732,-16.496
135,27.063,-2.689,0.087,-0.000,-0.800,14,0.484,-2.131,3.871,-34.964
136,27.269,-2.837,0.148,-0.739,0.306,0,1.788,-1.548,4.926,-20.151
136,27.269,-2.837,0.148,-0.739,0.306,1,-4.185,-3.667,4.046,-109.462
136,27.269,-2.837,0.148,-0.739,0.306,2,1.363,3.992,5.693,42.461
136,27.269,-2.837,0.148,-0.739,0.306,3,3.373,-1.471,6.417,-14.616
136,27.269,-2.837,0.148,-0.739,0.306,4,1.550,-3.082,5.448,-36.369
136,27.269,-2.837,0.148,-0.739,0.306,5,1.969,0.222,4.806,0.880
136,27.269,-2.837,0.148,-0.739,0.306,6,-4.333,1.270,1.870,143.153
136,27.269,-2.837,0.148,-0.739,0.306,7,-2.663,0.891,0.762,76.817
136,27.269,-2.837,0.148,-0.739,0.306,8,3.901,3.206,7.399,24.411
136,27.269,-2.837,0.148,-0.739,0.306,9,0.445,3.758,4.879,47.722
136,27.269,-2.837,0.148,-0.739,0.306,10,0.402,2.566,4.041,36.740
136,27.269,-2.837,0.148,-0.739,0.306,11,-0.377,0.325,2.466,4.108
136,27.269,-2.837,0.148,-0.739,0.306,12,-3.525,0.374,0.724,161.849
136,27.269,-2.837,0.148,-0.739,0.306,13,3.733,-1.914,6.886,-17.432
136,27.269,-2.837,0.148,-0.739,0.306,14,0.478,-2.023,3.963,-33.234
137,27.465,-2.984,0.210,-0.739,0.306,0,1.784,-1.493,5.064,-19.654
137,27.465,-2.984,0.210,-0.739,0.306,1,-4.211,-3.703,4.100,-107.404
137,27.465,-2.984,0.210,-0.739,0.306,2,1.404,4.088,5.856,41.469
137,27.465,-2.984,0.210,-0.739,0.306,3,3.377,-1.473,6.580,-14.817
137,27.465,-2.984,0.210,-0.739,0.306,4,1.547,-3.165,5.650,-36.676
137,27.465,-2.984,0.210,-0.739,0.306,5,2.007,0.240,4.991,0.346
137,27.465,-2.984,0.210,-0.739,0.306,6,-4.413,1.263,1.775,143.615
137,27.465,-2.984,0.210,-0.739,0.306,7,-2.651,0.892,0.759,63.951
137,27.465,-2.984,0.210,-0.739,0.306,8,3.910,3.261,7.539,23.877
137,27.465,-2.984,0.210,-0.739,0.306,9,0.556,3.802,5.043,45.416
137,27.465,-2.984,0.210,-0.739,0.306,10,0.350,2.625,4.117,35.918
137,27.465,-2.984,0.210,-0.739,0.306,11,-0.341,0.341,2.646,2.845
137,27.465,-2.984,0.210,-0.739,0.306,12,-3.597,0.387,0.638,163.872
137,27.465,-2.984,0.210,-0.739,0.306,13,3.700,-2.004,7.042,-18.327
137,27.465,-2.984,0.210,-0.739,0.306,14,0.473,-1.916,4.058,-31.584
138,27.678,-3.132,0.271,-0.739,0.306,0,1.781,-1.439,5.202,-19.184
138,27.678,-3.132,0.271,-0.739,0.306,1,-4.237,-3.739,4.160,-105.402
138,27.678,-3.132,0.271,-0.739,0.306,2,1.480,4.040,5.956,39.258
138,27.678,-3.132,0.271,-0.739,0.306,3,3.380,-1.475,6.743,-15.007
138,27.678,-3.132,0.271,-0.739,0.306,4,1.544,-3.248,5.853,-36.961
138,27.678,-3.132,0.271,-0.739,0.306,5,2.045,0.257,5.177,-0.150
138,27.678,-3.132,0.271,-0.739,0.306,6,-4.494,1.255,1.680,144.129
138,27.678,-3.132,0.271,-0.739,0.306,7,-2.639,0.893,0.794,51.605
138,27.678,-3.132,0.271,-0.739,0.306,8,3.918,3.316,7.680,23.362
138,27.678,-3.132,0.271,-0.739,0.306,9,0.666,3.845,5.215,43.260
138,27.678,-3.132,0.271,-0.739,0.306,10,0.298,2.684,4.194,35.126
138,27.678,-3.132,0.271,-0.739,0.306,11,-0.291,0.334,2.842,1.276
138,27.678,-3.132,0.271,-0.739,0.306,12,-3.670,0.400,0.553,166.523
138,27.678,-3.132,0.271,-0.739,0.306,13,3.667,-2.094,7.199,-19.182
138,27.678,-3.132,0.271,-0.739,0.306,14,0.467,-1.808,4.156,-30.011
139,27.870,-3.280,0.332,-0.739,0.306,0,1.785,-1.476,5.378,-19.646
139,27.870,-3.280,0.332,-0.739,0.306,1,-4.263,-3.776,4.224,-103.459
139,27.870,-3.280,0.332,-0.739,0.306,2,1.556,3.992,6.065,37.122
139,27.870,-3.280,0.332,-0.739,0.306,3,3.384,-1.477,6.905,-15.189
139,27.870,-3.280,0.332,-0.739,0.306,4,1.541,-3.331,6.055,-37.228
139,27.870,-3.280,0.332,-0.739,0.306,5,2.082,0.275,5.363,-0.611
139,27.870,-3.280,0.332,-0.739,0.306,6,-4.574,1.248,1.585,144.704
139,27.870,-3.280,0.332,-0.739,0.306,7,-2.624,0.864,0.845,39.061
139,27.870,-3.280,0.332,-0.739,0.306,8,3.927,3.371,7.822,22.865
139,27.870,-3.280,0.332,-0.739,0.306,9,0.776,3.888,5.394,41.244
139,27.870,-3.280,0.332,-0.739,0.306,10,0.247,2.744,4.272,34.363
139,27.870,-3.280,0.332,-0.739,0.306,11,-0.240,0.327,3.040,-0.090
139,27.870,-3.280,0.332,-0.739,0.306,12,-3.742,0.413,0.469,170.129
139,27.870,-3.280,0.332,-0.739,0.306,13,3.634,-2.184,7.358,-20.002
139,27.870,-3.280,0.332,-0.739,0.306,14,0.461,-1.700,4.258,-28.511
140,28.070,-3.341,0.480,-0.306,0.739,0,1.788,-1.513,5.503,-21.235
140,28.070,-3.341,0.480,-0.306,0.739,1,-4.289,-3.812,4.396,-102.455
140,28.070,-3.341,0.480,-0.306,0.739,2,1.632,3.945,6.061,34.865
140,28.070,-3.341,0.480,-0.306,0.739,3,3.388,-1.479,7.008,-16.233
140,28.070,-3.341,0.480,-0.306,0.739,4,1.539,-3.414,6.243,-38.591
140,28.070,-3.341,0.480,-0.306,0.739,5,2.120,0.292,5.465,-1.966
140,28.070,-3.341,0.480,-0.306,0.739,6,-4.655,1.241,1.518,149.904
140,28.070,-3.341,0.480,-0.306,0.739,7,-2.655,0.980,0.849,36.056
140,28.070,-3.341,0.480,-0.306,0.739,8,3.936,3.426,7.851,22.043
140,28.070,-3.341,0.480,-0.306,0.739,9,0.886,3.932,5.458,39.234
140,28.070,-3.341,0.480,-0.306,0.739,10,0.195,2.803,4.231,33.300
140,28.070,-3.341,0.480,-0.306,0.739,11,-0.189,0.321,3.156,-2.895
140,28.070,-3.341,0.480,-0.306,0.739,12,-3.815,0.425,0.477,-173.423
140,28.070,-3.341,0.480,-0.306,0.739,13,3.601,-2.274,7.468,-21.643
140,28.070,-3.341,0.480,-0.306,0.739,14,0.456,-1.592,4.326,-28.626
141,28.265,-3.454,0.593,-0.566,0.566,0,1.792,-1.551,5.667,-22.226
141,28.265,-3.454,0.593,-0.566,0.566,1,-4.315,-3.848,4.524,-100.971
141,28.265,-3.454,0.593,-0.566,0.566,2,1.707,3.897,6.129,32.619
141,28.265,-3.454,0.593,-0.566,0.566,3,3.391,-1.481,7.153,-16.857
141,28.265,-3.454,0.593,-0.566,0.566,4,1.536,-3.498,6.453,-39.342
141,28.265,-3.454,0.593,-0.566,0.566,5,2.158,0.310,5.620,-2.887
141,28.265,-3.454,0.593,-0.566,0.566,6,-4.735,1.234,1.432,153.414
141,28.265,-3.454,0.593,-0.566,0.566,7,-2.686,1.095,0.918,33.134
141,28.265,-3.454,0.593,-0.566,0.566,8,3.944,3.482,7.943,21.325
141,28.265,-3.454,0.593,-0.566,0.566,9,0.996,3.975,5.590,37.233
141,28.265,-3.454,0.593,-0.566,0.566,10,0.143,2.862,4.253,32.239
141,28.265,-3.454,0.593,-0.566,0.566,11,-0.139,0.314,3.328,-4.816
141,28.265,-3.454,0.593,-0.566,0.566,12,-3.887,0.438,0.460,-160.303
141,28.265,-3.454,0.593,-0.566,0.566,13,3.567,-2.364,7.619,-22.841
141,28.265,-3.454,0.593,-0.566,0.566,14,0.450,-1.485,4.423,-28.020
142,28.464,-3.568,0.706,-0.566,0.566,0,1.795,-1.588,5.833,-23.160
142,28.464,-3.568,0.706,-0.566,0.566,1,-4.342,-3.885,4.656,-99.569
142,28.464,-3.568,0.706,-0.566,0.566,2,1.783,3.849,6.206,30.427
142,28.464,-3.568,0.706,-0.566,0.566,3,3.395,-1.483,7.298,-17.456
142,28.464,-3.568,0.706,-0.566,0.566,4,1.533,-3.581,6.663,-40.046
142,28.464,-3.568,0.706,-0.566,0.566,5,2.196,0.328,5.776,-3.759
142,28.464,-3.568,0.706,-0.566,0.566,6,-4.815,1.227,1.352,157.355
142,28.464,-3.568,0.706,-0.566,0.566,7,-2.716,1.210,0.989,30.627
142,28.464,-3.568,0.706,-0.566,0.566,8,3.953,3.537,8.036,20.623
142,28.464,-3.568,0.706,-0.566,0.566,9,1.107,4.019,5.729,35.326
142,28.464,-3.568,0.706,-0.566,0.566,10,0.091,2.921,4.277,31.190
142,28.464,-3.568,0.706,-0.566,0.566,11,-0.088,0.307,3.502,-6.546
142,28.464,-3.568,0.706,-0.566,0.566,12,-3.960,0.451,0.468,-146.934
142,28.464,-3.568,0.706,-0.566,0.566,13,3.534,-2.454,7.773,-23.992
142,28.464,-3.568,0.706,-0.566,0.566,14,0.445,-1.377,4.521,-27.440
143,28.665,-3.681,0.819,-0.566,0.566,0,1.799,-1.625,6.000,-24.043
143,28.665,-3.681,0.819,-0.566,0.566,1,-4.368,-3.921,4.790,-98.245
143,28.665,-3.681,0.819,-0.566,0.566,2,1.859,3.801,6.292,28.291
143,28.665,-3.681,0.819,-0.566,0.566,3,3.398,-1.485,7.445,-18.032
143,28.665,-3.681,0.819,-0.566,0.566,4,1.530,-3.664,6.874,-40.707
143,28.665,-3.681,0.819,-0.566,0.566,5,2.234,0.345,5.934,-4.585
143,28.665,-3.681,0.819,-0.566,0.566,6,-4.896,1.220,1.279,161.766
143,28.665,-3.681,0.819,-0.566,0.566,7,-2.747,1.325,1.062,28.459
143,28.665,-3.681,0.819,-0.566,0.566,8,3.962,3.592,8.130,19.937
143,28.665,-3.681,0.819,-0.566,0.566,9,1.217,4.062,5.874,33.512
143,28.665,-3.681,0.819,-0.566,0.566,10,0.040,2.981,4.302,30.153
143,28.665,-3.681,0.819,-0.566,0.566,11,-0.037,0.300,3.680,-8.111
143,28.665,-3.681,0.819,-0.566,0.566,12,-4.032,0.464,0.500,-134.658
143,28.665,-3.681,0.819,-0.566,0.566,13,3.501,-2.545,7.931,-25.098
143,28.665,-3.681,0.819,-0.566,0.566,14,0.388,-1.418,4.644,-28.810
144,28.862,-3.829,0.881,-0.739,0.306,0,1.802,-1.663,6.179,-24.306
